Timestamp,Label,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR
2025-02-25 19:30:27.622251,sleep,10.00537,0.263362,2.178724,-0.07834,0.010126,-0.018119,121825
2025-02-25 19:30:27.622251,sleep,9.967062,0.23942,2.224213,-0.087666,0.017587,-0.018119,121623
2025-02-25 19:30:27.622251,sleep,9.991004,0.213084,2.255338,-0.062086,0.01279,-0.014389,121640
2025-02-25 19:30:27.622251,sleep,10.02692,0.241814,2.25055,-0.043966,0.01279,-0.013323,121766
2025-02-25 19:30:27.622251,sleep,9.962274,0.181959,2.461239,0.042634,0.015721,-0.001332,121962
2025-02-25 19:30:27.622251,sleep,10.02931,0.246603,2.276886,0.105253,0.017587,0.006928,122139
2025-02-25 19:30:27.622251,sleep,10.00537,0.203507,2.229002,0.115645,0.02185,0.008793,122358
2025-02-25 19:30:27.622251,sleep,10.01495,0.316035,2.116474,0.115645,0.024515,0.010126,122585
2025-02-25 19:30:27.622251,sleep,10.02931,0.371101,2.073379,0.055957,0.032242,0.005596,122804
2025-02-25 19:30:27.622251,sleep,10.02692,0.301669,2.109292,0.000266,0.033308,-0.002931,122959
2025-02-25 19:30:27.622251,sleep,10.02931,0.289698,2.133234,-0.038371,0.033841,-0.009593,122959
2025-02-25 19:30:27.622251,sleep,10.01016,0.258574,2.20506,-0.05649,0.027979,-0.014123,122810
2025-02-25 19:30:27.622251,sleep,10.01255,0.306458,2.13084,-0.071678,0.029577,-0.014655,122772
2025-02-25 19:30:27.622251,sleep,10.01495,0.385466,2.015918,-0.136695,0.033574,-0.022649,122751
2025-02-25 19:30:27.622251,sleep,10.01495,0.335188,2.03986,-0.210505,0.021051,-0.036239,122716
2025-02-25 19:30:27.622251,sleep,9.928755,0.141258,2.487576,-0.197715,0.023449,-0.031975,122787
2025-02-25 19:30:27.622251,sleep,9.964667,0.083797,2.585738,-0.100723,0.015721,-0.019985,122888
2025-02-25 19:30:27.622251,sleep,10.00537,0.248997,2.236184,-0.05649,0.003997,-0.017853,122994
2025-02-25 19:30:27.622251,sleep,10.02931,0.277727,2.178724,-0.054092,0.008527,-0.015188,123098
2025-02-25 19:30:27.622251,sleep,10.01734,0.241814,2.1883,-0.05276,0.011458,-0.013057,123304
2025-02-25 19:30:27.622251,sleep,10.06044,0.246603,2.190695,-0.053559,0.017853,-0.01279,123318
2025-02-25 19:30:27.622251,sleep,10.05325,0.270545,2.152387,-0.056224,0.02558,-0.010658,123433
2025-02-25 19:30:27.622251,sleep,10.02692,0.280122,2.209848,-0.056757,0.03091,-0.009859,123562
2025-02-25 19:30:27.622251,sleep,10.02213,0.275333,2.212242,-0.054092,0.022116,-0.011724,123720
2025-02-25 19:30:27.622251,sleep,10.02931,0.265756,2.226608,-0.051427,0.024515,-0.011724,123856
2025-02-25 19:30:27.622251,sleep,10.01495,0.246603,2.229002,-0.040769,0.018919,-0.013323,123942
2025-02-25 19:30:27.622251,sleep,10.02692,0.229843,2.240973,-0.022916,0.022649,-0.00906,123943
2025-02-25 19:30:27.622251,sleep,10.03649,0.260968,2.238579,0.00373,0.01732,-0.005862,123951
2025-02-25 19:30:27.622251,sleep,10.0317,0.234632,2.269703,0.023182,0.007727,-0.003464,124028
2025-02-25 19:30:27.622251,sleep,10.07959,0.289698,2.173935,0.053825,0.011458,-0.001332,124098
2025-02-25 19:30:27.622251,sleep,10.06762,0.263362,2.166753,0.036239,0.014389,-0.002665,124221
2025-02-25 19:30:27.622251,sleep,10.06044,0.25618,2.169147,0.03917,0.01732,0.000266,124283
2025-02-25 19:30:27.622251,sleep,10.09635,0.349553,2.047042,0.001066,0.019985,-0.004263,124410
2025-02-25 19:30:27.622251,sleep,10.04128,0.272939,2.145205,-0.047164,0.025847,-0.013323,124470
2025-02-25 19:30:27.622251,sleep,10.04607,0.251391,2.209848,-0.051694,0.025314,-0.011991,124551
