Timestamp,Label,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR
2025-02-25 15:13:26.666532,awake,10.06522,0.114922,1.192312,-0.055424,0.024515,-0.016254,129407
2025-02-25 15:13:26.666532,awake,10.09635,0.114922,1.199495,-0.054891,0.023982,-0.015455,129243
2025-02-25 15:13:26.666532,awake,10.08198,0.134075,1.225831,-0.055424,0.024248,-0.015988,128684
2025-02-25 15:13:26.666532,awake,10.07241,0.146046,1.197101,-0.055424,0.023715,-0.015721,127366
2025-02-25 15:13:26.666532,awake,10.07241,0.138864,1.206678,-0.055158,0.022649,-0.014922,125829
2025-02-25 15:13:26.666532,awake,10.08198,0.138864,1.206678,-0.055158,0.022649,-0.015188,125198
2025-02-25 15:13:26.666861,awake,10.09395,0.143652,1.211466,-0.054358,0.023449,-0.013856,126702
2025-02-25 15:13:26.666861,awake,10.08677,0.126893,1.221043,-0.054891,0.024248,-0.014389,126514
2025-02-25 15:13:26.666861,awake,10.07959,0.100556,1.216254,-0.054625,0.023715,-0.013856,126224
2025-02-25 15:13:26.666861,awake,10.11311,0.114922,1.206678,-0.054358,0.025047,-0.014922,126033
2025-02-25 15:13:26.666861,awake,10.10114,0.122104,1.182736,-0.054891,0.025047,-0.013856,126009
2025-02-25 15:13:26.666861,awake,10.08677,0.136469,1.201889,-0.054625,0.023982,-0.013323,126386
2025-02-25 15:13:26.666861,awake,10.06522,0.143652,1.21386,-0.054358,0.023715,-0.014922,127351
2025-02-25 15:13:26.666861,awake,10.0772,0.083797,1.204283,-0.054891,0.024248,-0.016254,130395
2025-02-25 15:13:26.666861,awake,10.08198,0.134075,1.235408,-0.054625,0.023982,-0.017054,129673
2025-02-25 15:13:26.666861,awake,10.06522,0.162806,1.228225,-0.055424,0.023982,-0.014389,126886
2025-02-25 15:13:26.666861,awake,10.06044,0.107739,1.216254,-0.054891,0.022916,-0.015721,130732
2025-02-25 15:13:26.666861,awake,10.10353,0.122104,1.204283,-0.054891,0.022916,-0.015721,130738
2025-02-25 15:13:26.666861,awake,10.09635,0.141258,1.199495,-0.055158,0.023182,-0.013323,130668
2025-02-25 15:13:26.666861,awake,10.08438,0.150835,1.216254,-0.055691,0.023182,-0.014123,130539
2025-02-25 15:13:26.666861,awake,10.09874,0.155623,1.221043,-0.053559,0.024515,-0.016254,128551
2025-02-25 15:13:26.666861,awake,10.0748,0.146046,1.194707,-0.054625,0.023182,-0.014123,126986
2025-02-25 15:13:26.666861,awake,10.06044,0.138864,1.237802,-0.054891,0.020784,-0.01359,127485
2025-02-25 15:13:26.666861,awake,10.05804,0.122104,1.237802,-0.054092,0.024515,-0.014123,127343
2025-02-25 15:13:26.666861,awake,10.12268,0.155623,1.216254,-0.050894,0.023715,-0.01732,130758
2025-02-25 15:13:26.666861,awake,10.06283,0.102951,1.216254,-0.053825,0.022649,-0.016254,130604
2025-02-25 15:13:26.666861,awake,10.08917,0.148441,1.192312,-0.055158,0.025314,-0.015988,130476
2025-02-25 15:13:26.666861,awake,10.09635,0.167594,1.201889,-0.054358,0.021317,-0.014389,130231
2025-02-25 15:13:26.666861,awake,10.0772,0.155623,1.201889,-0.054891,0.023182,-0.015455,129977
2025-02-25 15:13:26.666861,awake,10.06044,0.086191,1.199495,-0.054891,0.023449,-0.015455,129771
2025-02-25 15:13:26.666861,awake,10.09874,0.102951,1.194707,-0.053825,0.022383,-0.015455,129695
2025-02-25 15:13:26.666861,awake,10.07241,0.155623,1.189918,-0.054358,0.020784,-0.014922,129473
2025-02-25 15:13:26.666861,awake,10.09635,0.198719,1.242591,-0.055424,0.023715,-0.016521,129212
2025-02-25 15:13:26.666861,awake,10.07959,0.177171,1.233014,-0.055424,0.024781,-0.01359,128852
2025-02-25 15:13:26.666861,awake,10.09635,0.126893,1.204283,-0.054891,0.024248,-0.014922,128479
2025-02-25 15:13:26.666861,awake,10.07241,0.09098,1.182736,-0.054092,0.019985,-0.015455,128123
2025-02-25 15:13:26.666861,awake,10.06762,0.122104,1.18513,-0.054625,0.022116,-0.014655,127829
2025-02-25 15:13:26.666861,awake,10.10353,0.143652,1.237802,-0.054625,0.021317,-0.01279,127640
2025-02-25 15:13:26.666861,awake,10.0772,0.148441,1.189918,-0.055158,0.024515,-0.013856,130447
