Timestamp,Label,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR
2025-02-26 01:07:34.153347,sleep,10.05804,0.3304,1.848324,-0.055158,0.024781,-0.014922,80607
2025-02-26 01:07:34.153347,sleep,10.06044,0.347159,1.821988,-0.055158,0.024781,-0.014123,80651
2025-02-26 01:07:34.153347,sleep,10.05086,0.344765,1.824382,-0.055158,0.023982,-0.014123,80601
2025-02-26 01:07:34.153347,sleep,10.02692,0.351948,1.843535,-0.055424,0.021583,-0.014389,80575
2025-02-26 01:07:34.153347,sleep,10.06283,0.349553,1.826776,-0.054891,0.025047,-0.014655,80662
2025-02-26 01:07:34.153347,sleep,10.05804,0.344765,1.814805,-0.055957,0.02558,-0.014655,80643
2025-02-26 01:07:34.153347,sleep,10.05804,0.351948,1.853112,-0.054625,0.018919,-0.015721,80590
2025-02-26 01:07:34.153347,sleep,10.04846,0.361524,1.812411,-0.054358,0.021051,-0.014655,80630
2025-02-26 01:07:34.153347,sleep,10.04128,0.344765,1.824382,-0.054891,0.027446,-0.013856,80644
2025-02-26 01:07:34.153347,sleep,10.06044,0.354342,1.860295,-0.054625,0.024248,-0.015988,80568
2025-02-26 01:07:34.153347,sleep,10.05086,0.35913,1.831564,-0.054358,0.022916,-0.014655,80554
2025-02-26 01:07:34.153347,sleep,10.04846,0.3304,1.841141,-0.054358,0.022916,-0.014922,80405
2025-02-26 01:07:34.153347,sleep,10.04128,0.361524,1.82917,-0.054625,0.02185,-0.014655,80391
2025-02-26 01:07:34.153347,sleep,10.04607,0.347159,1.812411,-0.055158,0.022383,-0.015188,80285
2025-02-26 01:07:34.153347,sleep,10.06044,0.366313,1.826776,-0.055424,0.023449,-0.014655,80301
2025-02-26 01:07:34.153347,sleep,10.04846,0.361524,1.841141,-0.054625,0.023982,-0.014123,80334
2025-02-26 01:07:34.153347,sleep,10.0341,0.339977,1.836353,-0.054891,0.023982,-0.014655,80302
2025-02-26 01:07:34.153347,sleep,10.06283,0.363919,1.807622,-0.054891,0.023715,-0.014123,80281
2025-02-26 01:07:34.153347,sleep,10.05325,0.337582,1.833959,-0.055424,0.025314,-0.01359,80266
2025-02-26 01:07:34.153347,sleep,10.04368,0.354342,1.838747,-0.055158,0.024248,-0.01359,80278
2025-02-26 01:07:34.153347,sleep,10.0317,0.363919,1.843535,-0.054891,0.022383,-0.015455,80265
2025-02-26 01:07:34.153347,sleep,10.02692,0.361524,1.831564,-0.054358,0.027179,-0.014123,80219
2025-02-26 01:07:34.153347,sleep,10.07241,0.361524,1.850718,-0.055691,0.026913,-0.014123,80214
2025-02-26 01:07:34.153347,sleep,10.03889,0.342371,1.877054,-0.054891,0.021051,-0.015455,80242
2025-02-26 01:07:34.153347,sleep,10.05565,0.323217,1.817199,-0.054891,0.021583,-0.015455,80274
2025-02-26 01:07:34.153347,sleep,10.05325,0.342371,1.841141,-0.055424,0.024248,-0.014922,80307
2025-02-26 01:07:34.153347,sleep,10.04846,0.339977,1.831564,-0.055424,0.023182,-0.014922,80331
2025-02-26 01:07:34.153347,sleep,10.02931,0.361524,1.82917,-0.055158,0.026113,-0.014389,80333
2025-02-26 01:07:34.153347,sleep,10.04128,0.35913,1.853112,-0.056224,0.02638,-0.013323,80358
2025-02-26 01:07:34.153347,sleep,10.05325,0.35913,1.850718,-0.055158,0.024781,-0.013856,80443
2025-02-26 01:07:34.153347,sleep,10.05325,0.354342,1.836353,-0.055424,0.025047,-0.014123,80465
2025-02-26 01:07:34.153347,sleep,10.04128,0.354342,1.824382,-0.055158,0.025047,-0.01359,80524
2025-02-26 01:07:34.153347,sleep,10.03889,0.351948,1.817199,-0.055424,0.024248,-0.01359,80505
2025-02-26 01:07:34.153347,sleep,10.03889,0.349553,1.841141,-0.055424,0.02558,-0.014655,80450
2025-02-26 01:07:34.153347,sleep,10.04128,0.366313,1.843535,-0.055424,0.024515,-0.014123,80422
2025-02-26 01:07:34.153347,sleep,10.05804,0.349553,1.836353,-0.055158,0.023982,-0.014123,80426
2025-02-26 01:07:34.153347,sleep,10.03889,0.361524,1.833959,-0.055158,0.023449,-0.013856,80451
2025-02-26 01:07:34.153347,sleep,10.02931,0.344765,1.838747,-0.055158,0.024515,-0.014123,80502
2025-02-26 01:07:34.153347,sleep,10.04607,0.349553,1.838747,-0.055691,0.024248,-0.014655,80543
2025-02-26 01:07:34.153347,sleep,10.0341,0.356736,1.838747,-0.054625,0.024781,-0.01359,80490
2025-02-26 01:07:34.153347,sleep,10.06283,0.356736,1.831564,-0.055158,0.023715,-0.014123,80493
2025-02-26 01:07:34.153347,sleep,10.04607,0.356736,1.82917,-0.055424,0.024515,-0.01359,80506
2025-02-26 01:07:34.153347,sleep,10.0317,0.35913,1.838747,-0.055691,0.025847,-0.01359,80501
2025-02-26 01:07:34.153347,sleep,10.02213,0.332794,1.853112,-0.055691,0.024781,-0.014389,80465
2025-02-26 01:07:34.153347,sleep,10.04368,0.356736,1.826776,-0.055158,0.023982,-0.014922,80472
2025-02-26 01:07:34.153347,sleep,10.05086,0.361524,1.819593,-0.055158,0.023449,-0.01359,80479
2025-02-26 01:07:34.153347,sleep,10.05804,0.347159,1.843535,-0.055158,0.024515,-0.014655,80501
2025-02-26 01:07:34.153347,sleep,10.06283,0.337582,1.817199,-0.055158,0.023449,-0.013856,80565
2025-02-26 01:07:34.153347,sleep,10.04607,0.361524,1.862689,-0.055424,0.023982,-0.013323,80601
2025-02-26 01:07:34.153347,sleep,10.04846,0.363919,1.831564,-0.054625,0.024781,-0.014389,80636
2025-02-26 01:07:34.153347,sleep,10.04607,0.354342,1.807622,-0.055424,0.023449,-0.014922,80639
2025-02-26 01:07:34.153347,sleep,10.03889,0.35913,1.833959,-0.054092,0.024781,-0.014389,80656
2025-02-26 01:07:34.153347,sleep,10.05325,0.349553,1.833959,-0.054625,0.024781,-0.014389,80724
2025-02-26 01:07:34.153347,sleep,10.05325,0.356736,1.838747,-0.055158,0.023982,-0.014123,80734
2025-02-26 01:07:34.153347,sleep,10.04368,0.354342,1.862689,-0.055424,0.023449,-0.013856,80726
2025-02-26 01:07:34.153347,sleep,10.03889,0.347159,1.838747,-0.055158,0.025047,-0.013856,80702
2025-02-26 01:07:34.153347,sleep,10.03889,0.347159,1.862689,-0.054092,0.024248,-0.014389,80662
2025-02-26 01:07:34.153347,sleep,10.07001,0.339977,1.836353,-0.054625,0.023715,-0.013856,80646
2025-02-26 01:07:34.153347,sleep,10.05804,0.35913,1.841141,-0.055424,0.024515,-0.014389,80651
2025-02-26 01:07:34.153347,sleep,10.03889,0.356736,1.826776,-0.055957,0.023715,-0.014655,80666
2025-02-26 01:07:34.153347,sleep,10.05804,0.344765,1.848324,-0.055691,0.024515,-0.014389,80710
2025-02-26 01:07:34.153347,sleep,10.04368,0.361524,1.848324,-0.054891,0.024248,-0.014655,80691
2025-02-26 01:07:34.153347,sleep,10.02213,0.351948,1.869871,-0.054625,0.022916,-0.013856,80667
2025-02-26 01:07:34.153347,sleep,10.04368,0.335188,1.831564,-0.054891,0.022116,-0.014922,80667
2025-02-26 01:07:34.153347,sleep,10.06283,0.347159,1.821988,-0.054358,0.023982,-0.014655,80616
2025-02-26 01:07:34.153347,sleep,10.04846,0.351948,1.857901,-0.055424,0.023715,-0.014655,80611
2025-02-26 01:07:34.153347,sleep,10.0317,0.356736,1.857901,-0.054625,0.024515,-0.013856,80645
2025-02-26 01:07:34.153347,sleep,10.04607,0.342371,1.850718,-0.055691,0.022916,-0.014655,80612
2025-02-26 01:07:34.153347,sleep,10.04607,0.354342,1.836353,-0.054891,0.023715,-0.014123,80616
2025-02-26 01:07:34.153347,sleep,10.05804,0.344765,1.843535,-0.055158,0.021317,-0.013856,80673
2025-02-26 01:07:34.153347,sleep,10.05086,0.354342,1.824382,-0.055424,0.022383,-0.014922,80689
2025-02-26 01:07:34.153347,sleep,10.05565,0.332794,1.824382,-0.054358,0.02638,-0.014655,80712
2025-02-26 01:07:34.153347,sleep,10.05804,0.35913,1.850718,-0.055158,0.023449,-0.015188,80711
2025-02-26 01:07:34.153347,sleep,10.04846,0.337582,1.850718,-0.055158,0.021051,-0.014123,80661
2025-02-26 01:07:34.153347,sleep,10.05565,0.344765,1.84593,-0.055158,0.02558,-0.014123,80702
2025-02-26 01:07:34.153347,sleep,10.05804,0.351948,1.855506,-0.055158,0.023982,-0.015188,80743
2025-02-26 01:07:34.153347,sleep,10.05086,0.366313,1.826776,-0.055957,0.022383,-0.015188,80675
2025-02-26 01:07:34.153347,sleep,10.03889,0.339977,1.824382,-0.055158,0.022916,-0.015455,80612
2025-02-26 01:07:34.153347,sleep,10.04607,0.347159,1.853112,-0.054891,0.023715,-0.014655,80494
2025-02-26 01:07:34.153347,sleep,10.04607,0.332794,1.869871,-0.055424,0.022116,-0.014655,80431
2025-02-26 01:07:34.153347,sleep,10.03889,0.351948,1.810017,-0.055957,0.023715,-0.014123,80413
2025-02-26 01:07:34.153347,sleep,10.0341,0.349553,1.810017,-0.054358,0.022916,-0.013856,80422
2025-02-26 01:07:34.153347,sleep,10.04368,0.351948,1.826776,-0.055424,0.024781,-0.015188,80470
2025-02-26 01:07:34.153347,sleep,10.06044,0.325611,1.848324,-0.054625,0.023982,-0.014655,80490
2025-02-26 01:07:34.153347,sleep,10.05565,0.363919,1.848324,-0.054358,0.023982,-0.014655,80417
2025-02-26 01:07:34.153347,sleep,10.04846,0.342371,1.826776,-0.054625,0.025314,-0.014389,80407
2025-02-26 01:07:34.153347,sleep,10.03889,0.344765,1.82917,-0.055424,0.022649,-0.014123,80395
2025-02-26 01:07:34.153347,sleep,10.04128,0.363919,1.824382,-0.054891,0.023449,-0.014389,80405
2025-02-26 01:07:34.153347,sleep,10.03889,0.349553,1.867477,-0.055691,0.026913,-0.014389,80316
2025-02-26 01:07:34.153347,sleep,10.05086,0.347159,1.831564,-0.054092,0.022649,-0.014123,80338
2025-02-26 01:07:34.153347,sleep,10.04607,0.361524,1.850718,-0.055424,0.022649,-0.015188,80370
2025-02-26 01:07:34.153347,sleep,10.03889,0.351948,1.819593,-0.055691,0.024515,-0.013856,80348
2025-02-26 01:07:34.153347,sleep,10.04368,0.35913,1.836353,-0.055158,0.023449,-0.014123,80416
2025-02-26 01:07:34.153347,sleep,10.0341,0.35913,1.855506,-0.054625,0.024781,-0.014123,80433
2025-02-26 01:07:34.153347,sleep,10.04128,0.354342,1.848324,-0.054891,0.023982,-0.014389,80439
2025-02-26 01:07:34.153347,sleep,10.06044,0.339977,1.855506,-0.055424,0.023715,-0.015455,80427
2025-02-26 01:07:34.153347,sleep,10.04846,0.354342,1.82917,-0.054625,0.022649,-0.014655,80474
2025-02-26 01:07:34.153347,sleep,10.05565,0.344765,1.821988,-0.054092,0.023182,-0.014922,80504
2025-02-26 01:07:34.153347,sleep,10.06044,0.349553,1.848324,-0.054891,0.023715,-0.015188,80531
